LOAN_ID,description_all,lender,fully_funded,is_2020Q1
1912226,"Jesca, pictured above, has been a farmer for 18 years, and is now proud to represent her group of 13 farmers in Teso District. She is 36 years old, married, and has 4 children.<br /><br />Jesca likes to think of herself as a very resourceful person. She has been working alongside One Acre Fund since 2017 and decided to represent her group because she wanted to be more active in her community. She says that being part of the One Acre Fund community has meant that she has been able to consistently feed her family. Jesca plans to use the profits from this coming season to send her children to school.<br /><br />In total, Jesca’s Group will receive inputs to cultivate 5 acres of land. Given that some members of the group will also be purchasing a solar light, with this loan, the group will also receive  1 solar light.",1,False,True
1926807,"José is a 44-year-old man. He graduated from the University in Bachelor of Business Administration. He has 3 years experience in the area of trade. Currently he is the owner of a small bookstore. For him, his three children are his source of motivation and he is very happy to be able to count on the support of his wife which has become unconditional for him.<br /><br />José has knocked on Kiva's and Micredito's doors to buy notebooks, books, pencils, white sheets, and ink with the goal of providing better service and being able to have all of the products that his customers demand so he earns greater income. In the near future, José is thinking of converting his bookstore into a cyber café.",1,False,True
1937016,"Hugues Pergho is a 35-year-old married man, father of two children who attend school. He has been selling shoes for ten years and has a stand in a neighborhood in the town.<br /><br />He is requesting a loan to buy merchandise since his clientele is growing and he would like to have a permanent stock of shoes to boost his activity.<br /><br />With the profits generated, he will improve his family's standard of living, re-invest in his activity and save.",1,False,True
1946072,"Maria is 47 years old, single, and lives in the town of Puerto Triunfo.  She currently works in the retail sale of textile products.  This is how she has made income to support her home.<br /><br />Maria is an enterprising person with vision and dedication.  She is always seeking opportunities that will allow her to progress.  For that reason she seeks a loan to buy a used motorcycle to deliver catalogs and products so she can take advantage of discounts being offered, and offer a greater variety to satisfy the tastes and needs of her customers.  This will allow her to have a profit margin from her sales.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1918392,"Demetrio is a hardworking 51-year-old man. He lives with his partner in the town of Moquegua. He works as a construction worker in diverse work sites in his town, always looking to give his best to maintain stable work. <br /><br />He is requesting the microloan to be able to purchase supplies, rice, milk, and eggs to improve his family's living conditions. Demetrio hopes to in the future improve his financial situation and continue having good well-being.",1,False,True
1919218,"Juan is 31 years old and lives in the municipality of Concordia. He’s a hardworking man who comes from a very humble family, so he had to start working at a very young age. Now he has a mechanic workshop, something he started to be independent and to help his family so they could have a better life. He learned this activity from his father for whom he’s very grateful. He dreams of having a big and successful business that will allow him to give a great quality of life to his family. <br /><br />Juan is asking for a loan to buy supplies and hand tools to improve his mechanic services. Support this entrepreneur and loan now.<br /><br />If you want to know more about the entrepreneurs and loans from Interactuar, you can join the lending team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1943245,"Thank you for supporting Marlene Estela in her previous loan, which she invested in the purchase of assorted merchandise, including clothing, pants, shirts, and school uniforms. This financing permitted her to increase her stock of products on offer and her sales. <br /><br />Marlene is a fighter, a striver, and a dreamer. The quality of her merchandise and her customer service are the keys to success of her business. Her clients know and recommend her.  She has continued her work with more consolidation and diversification. Now she sells clothing, perfume, cream, and also sells shoes. This entrepreneur sends a message to her lenders:  “Thank you for your support. I have achieved my goals and with this new investment, I intend new challenges that I will meet with your help.""<br /><br />She is requesting another Kiva loan through the Fundación Mario Santo Domingo, which she intends to invest in the purchase of merchandise: accessories, shoes, women\'s blouses, perfume, creams, and lotions. Marlene needs more capital to strengthen the different aspects of her business activities, to improve her family\'s quality of life. She dreams of having her own business space. Support her business loan; it will be a success.",1,False,True
1927489,"Gilberto, 74 years old, is a determined man, a warrior of a thousand battles, a respectful person dedicated body and soul to his restaurant business. His business has been a great motivational and economic boost. It has represented his salvation and, for this, he makes such an effort to remain in the market. He aspires in the future to generate many jobs and to live comfortably with the fruit of the earnings from his business. <br /><br />Gilberto has always managed to overcome difficulties, facing them with maturity. Today he needs your financial support to purchase a pizza oven and utensils such as a spatula, trays, tongs, and more since he needs to improve the income from his business to continue supporting his household and have a quality life.",1,False,True
1931922,"Juan is 30 years old and began his business selling food and beverages retail, in which he works every day. In this way, he manages to generate enough resources to bring the sustenance to his family. His is currently single and has 1 child. He began this business approximately 7 years ago with great commitment and dedication.<br /><br />At this time, he is asking for the support of the loan since he wants to purchase beverages, soft drinks, packages, sweets, etc., with which he will be able to meet his objective of expanding his offerings and improving his supplies, which will allow him to satisfy the diverse tastes of his diners and to be able to increase his sales and income. <br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia""",1,False,True
1938811,"Cecilia is 37 years old and married.  She has worked for a Conde company organizing social events for ten years.<br /><br />She went to the clinic for the first time because of problems with her gums.  Cecilia has always wanted to have her teeth taken care of because they are crooked.  She wanted braces ever since she was very young, but her parents were not able to pay for her treatment.<br /><br />Cecilia needs a couple of deep cleanings, inlays, and orthodontic treatment to be able to straighten her teeth.  That is why she is requesting a loan to be able to start the treatment as soon as possible in order to be more sure of herself.",1,False,True
1942579,"Leder is 34 years old and lives in the municipality of Medellin. He’s a responsible man who has a son, and he’s an incredible father, very committed and loving. <br /><br />Leder has a cafeteria, something he’s been doing to give his family the best life he can. He’s a humble man who does his best to be a role model for his family and to make them proud through his hard work and commitment. He would like to be successful and that’s why he would like to invest in his business. He’s asking for a loan to buy candies, snacks, gum, chocolates, yogurts and other products to increase his sales.<br /><br />Support this amazing father and lend now.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1927578,"Jhonny, 46, is a hardworking man who lives with his partner and two children in the town of Mirmaca, located in Pausa.  He makes his living selling groceries, and he managed to open his store with great effort.  He is requesting the micro-loan to purchase rice, sugar, and soda to stock his business and increase his sales volume.  In the future, Jhonny hopes to improve his financial situation and live comfortably with his family.  In addition, he will work hard to provide his children with a good education.",1,False,True
1905091,Patrick is a father of 4 children who all still attend school. For over 15 years he has been operating a retail shop as his main economic activity. He is a hard working man who always wants to improve on the standard of living of his family. The desire to do his personal savings inspired him to start the business. All he hopes is to expand his business more and more. Patrick has asked for a loan to add stock to his business.,1,False,True
1933285,"Arturo is 57 years old, married, and has 2 children. For 4 years, he has worked at a school. <br /><br />Arturo is very concerned about his dental health, for which he currently uses dentures. He recently began to have problems with his dentures, so he went for an exam and needs a dental treatment. <br /><br />However, unfortunately, the salary he gets is not enough. But, they suggested he ask for a loan to begin the treatment as soon as possible and correct his problem to have a better quality of life.",1,False,True
1931917,"In the 24 years he has had his business, Mauricio has not stopped working. He is 53 years old and works at his mechanic business. He is a restless person with great desire to learn and get ahead in the municipality of La Vega. He does not have children and he is married.<br /><br />He seeks to realize some of his dreams, such as improving the condition of his house, so he asks for financial support, which he will invest in the purchase of jumper struts, work tools, shears, and a joiner. In this way, he will be able to increase his profits.<br /><br /> If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia""",1,False,True
1929253,"Wilman is 42 years old and lives in the municipality of Puerto Triunfo. He’s a responsible and caring man who has a family that makes him very happy and proud. He works transporting people in his town, a business he started to provide for his family since he’s the head of the family, and he wants them to have amazing lives.<br /><br />Wilman is doing much better since he got a loan funded through Kiva, which helped him a lot. He’s very motivated to keep improving, and he wants to thank all the people who believed in him. He wants to have a successful and productive business, and that’s why he’s asking for a new loan to perform maintenance on his motorcycle and repair some problems it has so it can work better.<br /><br />Support this responsible man and loan now.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1942583,"Anderson is 27 years old and lives in the municipality of La Dorada. He’s a hardworking man who comes from a very humble family. He had to start working at a very young age. Now he has a food business, something he started to be independent and to help his family so they could have a better life. He learned this activity from his father to whom he’s very grateful. <br /><br />Anderson dreams of having a big and successful business that will allow him to give a great quality of life to his family. He’s asking for a loan to buy supplies, such as meat, to start making chorizos.<br /><br />Support this entrepreneur and lend now.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1928113,"Zakaria is the leader of the Wapasi 02 group. He is married and the father of five children. The eldest child is 23 years old while the youngest is 16 years old. Three of the children are in school, and he has six [additional] people under his care.<br /><br />Zakaria has been a farmer for 11 years. He buys supplies in a market in Saaba. With his loan, he plans to buy 10 sacks of fertilizer and 15 boxes of inputs.<br /><br />He wants to reinvest the profits from the loan in his farming. He hopes to ensure his children's education.",1,False,True
1919599,"Pictured above is Fredrick, who, as a group leader, is representing his group formed by 11 farmers in Lugari District, Kenya. He is a father to six children and is known by his community as a very experienced farmer.<br /><br />Initially, Fredrick joined One Acre Fund in 2012 because he wanted to have access to the best seed prices. Since he joined the program, he says that his life has improved, especially because he has been able to consistently feed his family. With the profits from the coming harvesting season, Fredrick plans to send his children to school.<br /><br />Between the 11 farmers in Fredrick's Group, a total of 16.75 acres of land will be planted using the maize seeds and fertilizer received with the loan. Additionally, one of the farmers in the group will be purchasing a solar light with this loan, so the group will also receive one solar light.",1,False,True
1924272,"Sergio is a systems engineer, and he's worked designing and selling decorative items for more than 5 years, when his mother, who is an expert in this topic, taught him.<br /><br />His dream is to have all the infrastructure of machinery and tools to be more integrated into the market, and his own business location, to expand his business and earn income to improve his quality of life.<br /><br />In the market, he's had requests for reminders and designs for invitation cards, and he's taken pains to meet these requests. Orders have been from his neighbors, family members, referred individuals, and the general public.<br /><br />Sergio works with his sister-in-law from 9 in the morning until 7 at night every day in order to attain is personal and professional goals.<br /><br />His providers are supplies and wholesale merchants located in the municipality of Soledad and the city of Barranquilla.<br /><br />Currently, he's applying for a loan with which he'll buy paper goods, paints, adhesives, and wood, among other primary materials, for making the beautiful decorative articles that are requested, focusing on the nature of carnival in Barranquilla.<br /><br />With this loan, he'll increase his sales volume and improve the liquidity of his business, serving his clients in an timely manner.",1,False,True
1953204,"I was born in a US Military hospital in Tehran, Iran during the Iranian revolution.  My parents left everything to flee to the United States when I was two. They rebuilt their lives and became successful entrepreneurs.  I was raised in Long Beach, CA and my parents work ethics rubbed off on me.\r\n\r\nWhen I turned eighteen I worked for Starbucks for five years.  During that time I also took a year sabbatical to study abroad in Spain and Italy. This is where I got introduced to the European  cafe culture.  Working for Starbucks gave me my passion of working with people and learning their system gave me the tools to keep an organized back of house.  My business plan is a hybrid of the two formulas. Starbucks systemic approach and their commitment to excellence in customer service combined with Italian food, beverage, and the people watching culture.",1,False,True
1943999,"Edinson is 26 years old and lives in the municipality of Villeta. He’s a hardworking man who comes from a very humble family, so he had to start working at a very young age. Now he works in construction, something he started to be independent and to help his family so they could have a better life. He learned this activity from his father, for whom he’s very grateful. <br /><br />He dreams of having a big and successful business that allows him to give a great quality of life to his family. <br /><br />He’s asking for a loan to buy shovels, carts and other supplies he needs to work better.<br /><br />Support this entrepreneur and lend now.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1912387,"Nine women who live in one of the rural areas of the department/state of Quiché have formed the San Pedro Communal Bank. <br /><br />The president of this communal bank is Estela, 22 years old. She shares this thought: ""The problems we live help us make better decisions and start business."" She is a single mother and has a 3-year-old son. <br /><br />To provide what is necessary for her child, Estela sells hair accessories and products for personal use by catalog. She takes advantage of selling in the local market where she offers her product. Estela shares, ""I am happy because I can run my own business and take care of my son."" During the school season Estela has a high demand for the product. She is requesting the first Kiva loan to buy a greater variety of hair accessories (hooks) and products for personal use (cream, shampoo).<br /><br />Estela and the rest of her classmates have little or no formal education. Because of this, they hope to receive training on business, health, women and family issues. They are part of the 30,000 clients of Puente de Amistad who participate in the Microcredit Plus program (loans, education, health). During the educational training, they learn to manage their animal husbandry, hair accessories, products for personal use by catalog, basic grains, flower sales and traditional clothing businesses.<br /><br />Thank you very much, Kiva lenders, for your generosity in financing these much needed loans!",1,False,True
1933295,"Hilda is 33 years old and lives and works in Cadereyta with her family. She comes for a dental exam since she says that she has problems. She cannot eat freely and is very sensitive. She also has a lot of pain.<br /><br />She needs a complete dental treatment and, for this reason, she comes to ask for a loan so as not to affect her family's finances and, in this way, to be able to recover her confidence by being able to talk and eat without fearing pain.",1,False,True
1933274,"Ricardo is 39 years old and married with three children. He has worked for 15 years as an employee of a governmental institution.<br /><br />Ricardo is currently suffering from a physical ailment for which he needs a surgery which must be done as soon as possible. Since he does not have sufficient resources to pay cash, he is applying for a loan so that his household finances won't be negatively affected and so that he can quickly regain his health.",1,False,True
1911258,"A desire to move forward and fight for his future motivated William to start his retail business selling food and drinks.  This business has provided him the opportunity to radically change his life.<br /><br />William lives in the town of Medellín and has a son.  He is a dedicated, honest, and hardworking person who seeks to get ahead every day.  He also seeks to generate employment to help people like him, who at some point went through a very complicated moment when no one would extend them a hand.<br /><br />William is seeking a loan to buy groceries and Christmas items.  This is a much needed support to allow him to continue in financial growth, and improve his sales and earnings.  William sees himself as the best businessman.  He repeats this to himself every day in his mind.  With your help he can achieve big goals.",1,False,True
1923734,"Lucas is 39 years old. He was born and raised in a humble family where he learned to work and be self-sufficient. Thanks to the experience and acquired knowledge, today he has his own passenger transportation business. With a winning attitude, his determination and dedication, he has been able to move ahead. The income he earns is the result of the products that he makes. They have allowed him to bring daily sustenance to his home. Currently, the client is requesting a loan with the interest in investing it in the purchase of a motorcycle. Lucas dreams about expanding his business to increase his income and give his family positive, economic stability to improve their standard of living.",1,False,True
1923749,"Jose is a 49-year-old micro-entrepreneur, a resident of the city of Cartagena de Indias, a place where he has a business selling provisions, groceries, and fried foods. <br /><br />Jose de los Angeles began his business due to the lack of work opportunities and the desire to get his 3 children ahead and offer them a better quality of life. He offers his services daily to his primary customers, who are his neighbors, people near the sector, and relatives, with payments in cash and on credit. <br /><br />Currently, he is applying for his first Kiva loan, with Fundación Mario Santo Domingo, to increase the working capital of the business and to purchase raw materials such as grains, meats, and other products for the family pantry, to increase the sales volume and generate more profits. Support him in his business loan.",1,False,True
1940394,"Vanessa is 28 years old, married to Jose, and has 2 children. She works at an electronics store and is a homemaker.<br /><br />She is asking for a financial loan for her spouse because he was gradually losing his hearing and needs hearing aids. As he cannot purchase them in cash, she wants to support him. Vanessa hopes that soon he will be able to continue with his life plans normally.",1,False,True
1931945,"In the two years since he started his business, Hoober has not stopped working. He is 33 years old and works in transportation. He is a restless person who loves to learn and wants to get ahead in El Rosal municipality. He has one son and is separated from his partner.<br /><br />He wants to achieve some of his dreams, like improving his home, so he is asking for financial support to invest in buying tires and maintaining his vehicle, which will be more useful.<br /><br /> If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia""",1,False,True
1910070,"Domingo is a wonderful father. He has a beautiful family with whom he lives in a community located in Suchitepéquez, Guatemala.<br /><br />Domingo has been working as a baker to generate income for his family. His work is located in one of the main streets of his community and he also raises animals to help generate extra income. <br /><br />Domingo wants to give his family better living standards, because the home where they currently live is in poor condition. He is requesting this loan in order to purchase sheets and blocks to make some home improvements.",1,False,True
1919775,"Waleed is respected by others because he is a very nice man. At his grocery store, he welcomes people politely and makes sure he has everything they need in advance. This is his main source of income, and his business is doing well because of his good customer service. <br /><br />With this loan, he will supply his grocery store with the items his customers need. He is very aware of the needs of every home because he has a family himself. He is from a town in extreme poverty and businesses like his will improve the economy.",1,False,True
1929326,"Luz is 44 years old and lives in the municipality of La Dorada. She’s happily married and she has a great relationship with her husband; they love and support each other. <br /><br />She’s very hardworking and determined, and seven years ago she started a food business. She started her business because her family’s economic situation wasn’t the best, and she’s very hopeful for her business since she believes that with hard work and her determination she’s going to change their lives. She’s asking for a loan to buy a cooler and some drinks to offer with the food she sells.<br /><br />Support this determined woman and loan now.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1905339,"Doña Leona continues representing this pair. For many years, she has made a living selling snacks. She has continued to grow over the years and is coming to Kiva once again to request a loan to invest in kitchen utensils since the holiday season is approaching. There are sales at the market, and she wants to take advantage of them to buy some pots, tables, chairs, corn, beans, rice, ""atole"" [a warm beverage made from ground corn], baskets to carry her products to her food stall, and some containers. This way she can offer her customers the quality and good service that she is known for. With the help of Kiva, she hopes to continue growing year after year.",1,False,True
1911705,"Brenda is a charismatic and hardworking woman who works selling new and used clothing.  Her specialty is women's and children's clothing.<br /><br />She has turned to a Kiva loan through MiCrédito.  She plans to buy new merchandise: dresses, blouses, pants, shorts, and skirts, given that soon it will be summer and her clientele will begin to request these products.<br /><br />She wants to be able to distribute her merchandise to various stores in the future.",1,False,True
1926583,"The dream of having his own house and a quiet and abundant life were the reasons that took Jhosman, a 26-year-old man, to start his retail business selling clothing. He works daily with his maximum effort and all his energy since he wishes to genera employment in the future and be positioned as one of the best entrepreneurs of the area.<br /><br />Jhosman is a thriving, honest, humble, enterprising, lovely person who comes to the Kiva community to request a loan to buy perfumes, jewelry, and clothing. This is a necessary investment to improve productivity, inventory rotation, sales, and positioning; therefore, with this support, he will be able to strive for better sales and income in the future.<br /><br />Jhosman works to be an agent of change. He does not only want to changes his life and those of his loved one, but also wants to support the community, to those people who don't have a job so someone can lend them a hand.",1,False,True
1954133,"I was raised in South Korea and was the first person to attend and graduate from university in my family. Most of my family were against it and thought it was useless, but my older siblings who had the most influence on me said it is great to take on new opportunities. I listened to their teachings and faced the upcoming opportunities, bad or good.\r\n\r\nI majored and graduated with a degree in computer science in 1990. I worked as software developer and a software sales manager from 1990 to 2001 in South Korea. With this background I moved to the states with my family to start a business that would complement my work ethics and background. \r\n\r\nWhat motivates me to be successful in my business is my family. As an immigrant it was difficult to absorb the change in scenery. My wife and my two sons motivated me to find the right foundation for my business and my passion for the business. And I learned how much my family has strengthened me through those hard times.",1,False,True
1909062,"Sonia, the second one in the photo, is the group's leader. She is married and lives in a rented place with her husband and children.  She is a real fighter and is very dedicated. She sells cosmetics door-to-door and advertises her business to expand her reach. She dreams of having a large store to better serve her customers and to have her own home.<br /><br />The loan will be used to buy makeup, moisturizers, and perfumes.<br /><br />The group is grateful to the investors for their support.",1,False,True
1932178,"Juan is 53 years old, married, and has lived in Apodaca for seven years.  He has worked as a teacher for 15 years.  <br /><br />Juan is requesting a loan because he has a few dental problems.  He needs to have some cleaning and rearrangement since a few of his teeth are missing.  His self-esteem is very low, so he would like to begin treatment as soon as possible.  <br /><br />Juan hopes to have the support of the lenders so that he can resolve this problem.  He is the only breadwinner in his family.",1,False,True
1912177,"This season is not the first one that Stanley is working alongside One Acre Fund. He has been a member for a few years now, having joined the program in 2015, and, although he is the only person featured in the photo above, he is actually representing his group of 17 farmers in Teso District, Kenya.<br /><br />Stanley is often described by his community as a very hardworking individual and decided to be the one to represent his group because he wanted to gain leadership skills. Like many of his fellow farmers, Stanley decided he wanted to be part of the One Acre Fund community in order to have access to quality training and new farming methods. He hopes to use the profits from this year’s harvest to invest in a business.<br /><br />This loan will not only help Stanley but the whole group, who will receive maize seeds and fertilizer to plant a total of 8.75 acres of land. Additionally, some of the farmers in the group will be purchasing a solar light, so, with this loan, the group will also receive a total of 2 solar lights.",1,False,True
1942542,"John is 30 years old and lives in the municipality of Villeta. He’s a very humble man who works making and installing security doors, a hard job, but one that helps him a lot. <br /><br />John has been doing this for 10 years and he decided to become independent, looking for a better income to help his family. He’s a kind and friendly man, who dreams of giving a good quality of life to his family. <br /><br />John needs a little help to improve his business to be more profitable, so he can have a better economic situation to help his loved ones. He’s asking for a loan to buy a cutting machine and a computer to better manage his business.<br /><br />Support this humble entrepreneur and loan now.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia” (http://www.kiva.org/team/interactuar_colombia).",1,False,True
1912883,"Christine is a 57-year-old proud mother of 4 children. She is a group leader who is often described as a very hardworking individual, and is representing her group of 13 farmers in Alego District. Since joining One Acre Fund in 2016, Christine has noticed that she has had more profits from each harvest.<br /><br />Christine described her harvest last year as good, but she believes she can have an even better one this year by continuing to work with One Acre Fund. She is very excited to also be purchasing a solar light, apart from fertilizer and maize, because she will now be able to have light during the night and have somewhere to charge her phone. With the profits from this season’s harvest, she plans to repair her home.<br /><br />With this loan, Christine’s Group will be able to plant a total of 11.75 acres of land and purchase a total of 3 solar lights.",1,False,True
1946676,"Murad opened his store as a sign of his interest in progress. He is accomplished in his education and his lifestyle. He is a role model to many. He has succeeded at everything he was put to. Now, the new challenge is the store, and he is showing signs of very smart decisions. He is treating his customers with a great deal of respect, and they keep coming back. His management is what keeps the store clean and running swiftly. A loan will help him supply his store with nuts, a popular and healthy snack that compliments his customers' taste.",1,False,True
1923687,"Nicolas is 30 years old, he makes a living selling food. He has always been an entrepreneur, he is self taught and inquisitive and wants to do something valuable with his life.<br />As a result, today he has his own business; he is a producer and a vendor. Nicolas is very versatile; in the face of personal and market difficulties he looks for ways to excel. In the future he wants to leave behind a successful business. This borrower is an active, enterprising man dedicated to his work. He is applying for a loan in order to buy smoked bacon, sauces, potatoes and disposable items. Nicolas dreams of making a success of his business, giving him the chance to continue to provide financial support and guarantee stability for his loved ones and family.",1,False,True
1922198,"Thanks for supporting Nayibis with her previous loan which she invested in buying clothing, footwear, perfume, accessories, etc. This financing allowed her to improve her profit margin and her family enjoyed greater benefits. She also thinks she improved the condition of her business and had an excellent variety of articles in which she invested. Nayibis is very grateful to her financiers and sends them a message ” Thank you very much for your support. My purchasing capacity has grown and with it my power to negotiate. I would like to continue to have your support"". <br /><br />She is currently applying for her next loan from Kiva to invest in the purchase of merchandise like clothing, footwear, perfume, women\'s accessories, etc. This enterprising woman wants to continue to capitalize her business and improve her inventory to increase her profits and improve her quality of living. Support her with her loan. It will be successful.",1,False,True
1929273,"Joao is 26 years old and lives in the municipality of Medellin. He’s a caring man who is very proud of his family. They make him very happy. He always wanted to be independent and to have his own business, so he has made that dream come true and is very motivated. <br /><br />He has a fast food business, in which he’s very talented, which explains why he’s been doing well. He would like to formalize his business, so it can be sustainable, and he dreams of buying a house where he can live with his family. He’s asking for a loan to buy a hot dog cart and supplies to prepare more food in order to do better.<br /><br />Support this amazing entrepreneur and loan now.<br /><br />If you want to know more about the entrepreneurs and the loans from Interactuar, you can join the Lending Team called: “Friends of Interactuar Colombia”: http://www.kiva.org/team/interactuar_colombia",1,False,True
1912040,"Mohamed was in Syria. He was in university studying for a Master's degree when all hell broke loose, and he had to return home. <br /><br />At home he needed something to do, so he opened a clothing store and became a businessman. He loves it. His customers mean the world to him, and the work environment can't be better. His town is in extreme poverty, and he knows that his business encourages progress in growth in the community. There isn't a lot of funding because of the bad economic situation of the town. <br /><br />He is in need of getting new clothes to keep the business. A loan will help him finance a purchase of clothing for his community. His dream is to open stores in other towns.",1,False,True
1918673,"Pictured above is Richard, who, as a group leader, is representing his group formed by 11 farmers in Lugari District, Kenya. He is a father to seven children and is known by his community as a very experienced farmer.<br /><br />Initially, Richard joined One Acre Fund in 2012 because he wanted to have access to quality training and acquire new farming methods. Since he joined the program he says that his life has improved, especially because he has been able to consistently feed his family. With the profits from the coming harvesting season, Richard plans to send his children to school.<br /><br />Between the 11 farmers in Richard's Group, a total of 13.75 acres of land will be planted using the maize seeds and fertilizer received with the loan. Additionally, some of the farmers in the group will be purchasing a solar light so, with this loan, the group will also receive a total of three solar lights.",1,False,True
1910054,"Grupo Recuerdo 2 is composed of four female entrepreneurs. One of them is Lucía. She is a great person who works very hard to improve her living conditions. She has worked, the last few years, selling various food items and selling traditional Guatemalan clothing items. <br /><br />With the last loan received, Lucía was able to invest in her food selling business and things have, thankfully, gone well. She desires to continue prospering with her business ventures. For this reason, she has requested a loan that she will use to invest in the purchase of typical Guatemalan clothing items like 'huipils' (a traditional Guatemalan garment), sashes and other clothing products she can then sell to meet customer demand.",1,False,True
1921154,"Silas, pictured above, has been a farmer for more than 20 years, and is now proud to represent his group of 16 farmers in Teso District. He is 54 years old, married, and has two children.<br /><br />Silas likes to think of himself as a very friendly person. He has been working alongside One Acre Fund since 2015 and decided to represent his group because he wanted to help more farmers. <br /><br />He says that being part of the One Acre Fund community has meant that he has been able to consistently feed his family. Silas plans to use the profits from this coming season to send his children to school.<br /><br />In total, Silas’s Group will receive inputs to cultivate 7.5 acres of land. Given that some members of the group will also be purchasing a solar light, the group will also receive a total of four solar lights with this loan.",1,False,True
1926576,"José is a 23-year-old young man, who is in a common-law relationship. He is the father of a little girl. He lives with his new family in his parents’ house, in the Santa Rosa sector. José works hard since he desires the well-being of his family. His income is from raising cattle and farming. They are jobs that he learned from his parents, who are humble farmers and have managed to struggle and educate their children with good values. <br /><br />José is requesting his first loan with the goal of investing a little in calves and farm supplies for his parcel of potatoes. This is how this responsible young man will be able to continue working and improving his family’s quality of life since, in the future, he aspires to plant larger quantities to be able to build his own house.",1,False,True
1911319,"Monic is a member of  Kabaare 1 Tutungukye Group, where each member guarantees one another to access a loan. She lives in Kamwenge, Uganda, and is blessed with three children, two of whom are students.  <br /><br />She is mainly in farming, mostly growing cassava, matooke, maize and beans but on a small scale where she solely earns a living. <br /><br />Her wish is to get enough money to look after her family as well as educate her children to higher levels of education. She faces a challenge of inadequate capital and bad weather conditions that affect her crops and her animals. <br /><br />She is requesting a loan to pay workers clearing her gardens for this season.",1,False,True
1943247,"Thanks for supporting Duvan David in his previous loan, with which he invested in the purchase of a specialized barber chair and supplies such as dyes, scissors, keratin, etc. Thanks to this, his business was much improved, which was recognized by his clientele, and he had higher profitability. He sends a message to his lenders: \'Thanks for your support. I am an organized and well-known micro-entrepreneur.""<br /><br />Now he is applying for his second Kiva loan through the  Fundación Mario Santo Domingo, which he will invest in the purchase of merchandise such as shampoo, talc, blades, scissors, combs, wax, gel, styling cream, antibacterial lotion, etc. Duvan wishes to have financial support, and thus to be able to add capital to his business to better serve clients and to improve his income. Support his business loan; it will be a success.",1,False,True
1912789,"Pictured above is Fransisca, often described as an extremely friendly person. She is 52 years old and has six children. As a group leader, she is representing her group of 10 farmers in Alego District, Kenya. <br /><br />Fransisca is returning this season to work with One Acre Fund, which means that she will be able to earn enough to feed her family. That is why she decided to join in the first place. Fransisca says that she is happy to have made that decision because, since she first joined in 2016, she has been able to consistently feed her family, which has improved her day-to-day life significantly. She will use the profits from this season to send her children to school.<br /><br />The group will use this loan to purchase seeds and fertilizer to plant a total of 6.25 acres. Given that some members of the group will also be purchasing solar lights, the group will also receive two solar lights.",1,False,True
1955086,"I am fueled by creating soulful, passion-based organizations. I own Thrive Yoga Fruita and Thrive Yoga Crested Butte, a nation-wide events business, is an international community & economic development consultant and am actively growing Prana-Preneurs, a conscious entrepreneur coaching program to help individuals and studios radiate the positive effects of a living yoga practice!\r\n\r\nI believes that mindfulness, compassion and a global focus can change an international capitalistic climate. We can create long-lasting change; via one individual and one organization at a time. I apply the principles of yoga to my daily life and my daily practice permeates all avenues of how I run my businesses and interact with the world. \r\n\r\nI have been blessed to step out of the norm and truly live as a Prana-Preneur. It has been an adventure; full of risk, fear, contemplation, challenge, patience, energy, grit and abundance. I know  that it's not about the summit, it's about the journey. Everyday is an adventure, full of opportunities to continue to thrive and benefit all beings.",1,False,True
